id;is_misinfo;Texts
1,37404E+18;0;"US trial of AstraZeneca jab confirms safety
https://t.co/x3mZBl4cSb"
1,34403E+18;0;First vaccine jab today. Feel extremely grateful to @SECAmbulance and @MTWnhs for providing this to their frontline staff. We’re seeing so many covid patients it’s good to know the odds of catching it and passing it to family and patients are reduced. <U+0001F91E><U+0001F3FB><U+0001F64F><U+0001F3FC>
1,37153E+18;1;"Germany, France, Italy hit pause on AstraZeneca’s COVID vaccine as a precaution - WSJ &lt;&lt; These unproven vaccines are dangerous. Look up pathogenic priming. https://t.co/KPm4MIA6uF"
1,38828E+18;0;got my first moderna and my first EV today <U+0001F489><U+26A1><U+FE0F><U+0001F489><U+26A1><U+FE0F><U+0001F489><U+26A1><U+FE0F> https://t.co/9rTzk3YBxs
1,34356E+18;0;"Well, I'd say my first facebook vaccine debate didn't end too bad <U+0001F60A> 

#VaccinesWork #VaccinesSaveLives https://t.co/gHsOFGyOSZ"
1,39032E+18;0;Second vaccine shot done!  I'm very grateful. https://t.co/F9GzvAzo7X
1,38828E+18;0;Got my second vaccine. Can't wait to still wear a mask outside so no one mistakes me for a republican.
1,37297E+18;0;if you were able to schedule a vaccine appt through the cook county website today you genuinely should go play the lottery
1,3469E+18;0;If you eat at the Jack in the box on Manchester and Hoover , don’t worry about what’s in the vaccine.
1,38706E+18;0;"Covid-19 Vaccine will be available for all
citizens above 18 years of age from 1st
May 2021. Registration for the same will
begin on the Co-WIN Portal and from 28th April.
Taking an appointment to get the
#WearAMask #GetVaccinated
#LargestvaccineDrive #CoWin
#IndiaFightsCorona https://t.co/0EhNwp4Xbw"
1,34448E+18;1;Healthcare Workers in the U.S. Suffer Serious Reactions from Illegal Pfizer Experimental Vaccine - Others Fake Vaccination on TV https://t.co/JrCvRw09Yu
1,36028E+18;0;my dad got his second dose of the covid vaccine!!! #bigmanzone #bill #theboyreturns
1,3465E+18;0;If you have unfinished sleeve flame tattoos you don’t need to worry about what’s in the vaccine
1,37239E+18;1;"Thats awesome!!!!!! That will save some people being poisoned with the eugenecist poison for depopulation 
UK to be hit by ‘significant reduction’ in Covid vaccine supplies within a fortnight, prompting rollout change – leaked NHS letter https://t.co/DzYgVX8mZR"
1,3469E+18;0;What's the scientific basis for delaying the Covid vaccine second dose? https://t.co/y8WTbppPiB https://t.co/8qpgudL8J1
1,39009E+18;0;Got first vaccine dose today. Feeling hopeful, and so incredibly grateful.
1,34665E+18;0;if your room even slightly resembles one of these, don’t worry about whats in the covid vaccine https://t.co/OxCcKnGJ7N
1,38828E+18;0;Me and the boys when we finally get that vaccine https://t.co/wmmEsTUCQ8
1,39016E+18;0;Getting my AstraZeneca vaccine tomorrow and feeling so grateful! How did you feel after yours? #AstraZenaca
1,36108E+18;1;"When do the government plan to give people their second dose of the experimental gene therapy?
https://t.co/dFgYv9ocK8"
1,34249E+18;1;"My favorite Christmas song <U+0001F3B6> 
YOU CAN STICK YOUR POISON VACCINE UP YOUR ASS https://t.co/npJv6ubAu5"
1,36029E+18;0;second dose of covid vaccine today <U+0001F489>
1,38746E+18;1;"Watch ""BioNTech CEO: Third Dose Will be Required"" on YouTube https://t.co/ezyybwUknW 
In the end, it will be endless ""boosters &amp; reformulations"". I TOLD YOU SO before the even developed this. THATS HOW A VIRUS WORKS &amp; THIS ISNT A TRADITIONAL VACCINE. its experimental gene therapy"
1,39028E+18;0;Best email ever. So grateful to get my vaccine booked! https://t.co/lxLsRx3Oy8
1,38741E+18;0;#VaccinesWork - they are a medical miracle, but continued success isn’t assured. In this #TBT blog, our VP for Intl Programs @allysonbear and @IVACtweets' William Moss discuss the dangers of vaccine complacency before the #COVID19 pandemic. https://t.co/1jQxZJBexx https://t.co/X3pqVG3kMg
1,36027E+18;0;Think they’ll start getting people back into games once the second doses of the Covid vaccine are done <U+0001F914>
1,35878E+18;1;"Watch @matthewprewett's broadcast: Morning drive: The Covid shot isn’t a vaccine. It’s gene therapy. Why is pharma, media &amp; the gov. changing definitions?

https://t.co/jZJlCvGPVY"
1,38744E+18;0;Moderna #2 in the books!! #COVID19Vaccines #Moderna #vaccinated https://t.co/kq1dkvYtjZ
1,3592E+18;0;Just got my 2nd dose of the Moderna Vaccine. The gentleman performing the medical screening on the front end of things gives me a long thoughtful look, and with a foreboding tone says “good luck.”  Not sure how I feel about that.
1,34355E+18;0;"This morning I was fortunate to receive my first dose of the #COVID19 vaccine <U+0001F489>

Despite this it’s still important to help protect myself, family, friends, colleagues and patients by:

Social distancing<U+0001F9CD><U+2796><U+0001F9CD><U+200D><U+2640><U+FE0F>
Wearing a face mask <U+0001F637> 
Washing hands <U+0001F9FC>
Following current guidance <U+26A0><U+FE0F> https://t.co/8xgiVqempv"
1,34464E+18;0;"We are very excited to announce our partnership with the @PaHouseDems &amp; @SecretaryLevine for the COVID Vaccine Virtual Town Hall Series.

This event series is meant to provide you the opportunity to learn more about Pennsylvania's vaccine distribution plan &amp; ask questions. https://t.co/r3BDosn8Vr"
1,38756E+18;0;Sha boo ya sha sha sha boo ya Roll Call, my name is Ginger, ya that’s my name, I got my vaccine, who can say the same? Sha boo ya sha sha sha boo ya Roll Call #vaccinated @nbcoffice
1,3857E+18;1;"Dr. Falsy, J&amp;J and CDC..all of you can go to hell. None of you care about this poison vaccine. I hope people sue you if someone dies<U+0001F595>

Johnson &amp; Johnson vaccine: CDC panel votes 10-4 to lift suspension amid blood clot concerns

https://t.co/fZgWsNturS"
1,34359E+18;1;Imagine a pharmaceutical company asking you to take an experimental drug which affects how your DNA works, was never tested on animals, and for which they aren't legally responsible if anything bad happens to you. Would you take it? Still want to take a Covid-19 vaccine?
1,39045E+18;0;Got my first dose of Pfizer and I didn't even get a sticker. :(
1,37376E+18;0;Yeah, I need to get my vaccine shots because this weekend was dope https://t.co/L3f15UzDBD
1,34682E+18;0;If you have the app that tells you who unfollowed you don’t worry about what’s in the vaccine
1,3429E+18;1;"I'm very uncomfortable about the elderly &amp; people with a disability being used as guinea pigs for an unproven vaccine
The gov could have protected these groups better by insisting that ALL care workers should be tested to prevent the spreading of the virus
https://t.co/ZKNrgDEDG2"
1,36039E+18;0;It's been 12 hours since my first COVID vaccine and I'm happy to report no side effects other than delusions of grandeur.
1,36069E+18;1;"https://t.co/qiXykrNt9G
America’s Frontline Doctor Simone Gold Warns Of Risks In “Experimental COVID Vaccine” (Video)  - 

Caution required.  vtb"
1,38745E+18;0;I just got my second shot of #Pfizer! If you’re able to do so please do your part and get #vaccinated #VaccinesWork
1,34621E+18;0;Guess who just got scheduled for their covid vaccine!!!!!!!!!!
1,3874E+18;0;"‘Great feeling taking my first dose of the Moderna COVID-19 vaccine. Pls take yours and save lives’

Sainey MK Marenah
Journalist

#Vaccineswork
#UNICEF
#UNICEFGambia
#UNICEFAfrica https://t.co/NRt1ItqmUK"
1,34635E+18;1;"Multiple #VaccineInjury reports from all over, and it's hardly even got started 

Portuguese health worker, 41, dies two days after getting Pfizer jab

#RejectWeaponizedVaccines #CovidVaccine #CoronaVaccine #Scamdemic #DepopulationAgenda
 https://t.co/ZNzzibfRPS"
1,3468E+18;1;"Congressman Kevin Brady tests positive for COVID-19 weeks after receiving first dose of Pfizer vaccine

So which is it?
A fake vaccine or a fraudulent test?
Two negatives don’t make a positive.
We have been conned from the start. https://t.co/HIUI6SJyVa"
1,36035E+18;0;About to receive my first COVID vaccine. I’m so nervous and excited #vaccine #COVID19
1,38609E+18;1;"#VaccinesWork More propaganda for the religion of Covid.
Yeah, vaccines do work after many trials and studies of long-term effects. A rushed vaccine is dangerous. No, thanks."
1,36031E+18;0;Both my parents got their second dose of the covid vaccine. <U+0001F64F><U+0001F3FC> #thankful
1,38693E+18;1;"Why is BIG PHARMA selling
worthless poison vaccines
to the public, when 1) Viruses
don't exist, 2) All drugs are
poisons are deadly?

Why?

FDA approval of a new
vaccine costs $1 trillion.

Big Pharma will say anything
to sell their trash.

#rogerbezanis https://t.co/5kBznKwwZG"
1,36037E+18;0;Got my first COVID vaccine dose!! <U+0001F973><U+0001F38A><U+0001F389>
1,34575E+18;1;Lessons from history about a rushed vaccine https://t.co/PW7jxPk6qr via @YouTube
1,34222E+18;0;If you’ve ever used the bathroom at El Rancho please don’t worry about what’s in the vaccine.
1,38771E+18;0;"Delhi Chief Minister #ArvindKejriwal takes second dose of COVID vaccine, urges all eligible people to get vaccinated.

#vaccinated https://t.co/0xrEjXyCy0"
1,39033E+18;0;Fully vaccinated today. Hooray! Stay smart, get vaccinated, COVID is still dangerous! Thank you @Pfizer and @doc.fauci @ Ben's Garden https://t.co/EzmnuC9Jb2
1,3738E+18;0;Had my first Moderna shot 5 days ago and today I have a headache and feel overheated with exertion. If this is a side effect, grateful to know my immune system is responding.
1,38614E+18;0;"She doesn’t need to worry about what’s in the vaccine 

 https://t.co/Qhhp6E8KZ3"
1,3465E+18;0;if you ate anything from the school canteen you do not need to worry about what’s in the vaccine
1,36051E+18;0;Blunderbussing through Slovak paperwork, pretending to understand it, isn't fun but I have had my first covid vaccine today. <U+0001F489>
1,34657E+18;0;Some exciting news! Today I received my first dose of the Moderna Covid-19 vaccine! My arm is a little sore and I have a slight headache but otherwise, I feel good! <U+0001F489><U+0001F9A0> https://t.co/1zRz7WmMvh
1,39032E+18;1;The same people screaming “no gmo food” and having tantrums over using plastic are the ones in line to get an experimental vaccine that has killed more people in the past 4 months than all vaccines have in 15 years... <U+0001F914>
1,34689E+18;0;To get the vaccine or not to get it...
1,34226E+18;0;if u have ever had to smell one of Ravens shits, don't worry about what's in the vaccine.
1,34684E+18;0;if you've ever downloaded a game by Voodoo, you do not need to worry about what's in the Covid vaccine
1,37334E+18;1;I want to see what that tyrannical idiot in the White House does if over half the country refuses to take that useless vaccine.  I will NOT be one of the sheep who falls in line. #NoVaccine  #NoVaccinePassport
1,37182E+18;1;"(1) IS 
The COVID-19 Vaccine - A Lethal Experiment?
Not a vaccine in the medical definition, the COVID-19 'vaccine' is really an experimental gene therapy that does not render immunity or prevent infection or transmission of the disease."
1,39037E+18;0;First COVID vaccine! Amazing system at @PirelliStadium - thanks @NHS! Very grateful <U+0001F601> https://t.co/3rrsp2m9UG
1,37294E+18;0;"Feeling so so grateful to get the Pfizer vaccine today. One shot down, one to go! 

I’m looking forward to being able to hug my family and do more field reporting soon! #vaccinated https://t.co/3UdFCCrTyo"
1,38784E+18;0;"Did you get your Covid vaccine yet? Don't forget all votes are anonymous <U+0001F440>

#vaccinated #Tbt #twitch #DeadbyDaylight #thursdayvibes #ThursdayThoughts"
1,3462E+18;0;Wow.... ima get the covid vaccine....kinda nervous
1,3872E+18;0;"It's sad &amp; angering that the @GOP is encouraging people to undermine @POTUS.
#GETVACCINATED 
#WearAMask #SocialDistance #AvoidCrowds #WashYourHands

https://t.co/No1CCS989U

Bills advanced in more than 40 states to prohibit vaccination requirements for work, school or events."
1,38771E+18;0;"Today I got my #2nddose Of Vaccine 
#Covishield 
Happy to get #vaccinated <U+0001F489><U+0001F489>
Let’s Get Vaccinated and fight against #COVID-19 
@narendramodi @AmitShah 
@PradipsinhGuj @IJAGDISHPATEL @BJP4India @BJP4Gujarat https://t.co/lcVw81oUcQ"
1,34327E+18;0;"Just got my first dose of vaccine <U+0001F9A0><U+0001F6AB>
They have to observe us for 15 min so they have frozen in the auditorium #COVID<U+30FC>19 #CovidVaccine #PfizerCovidVaccine https://t.co/e6qg03qXO8"
1,37328E+18;0;My COVID vaccine experience: “I felt nausea and feverish a few hours after vaccination” – Times of India https://t.co/qn4psbD9L5
1,35876E+18;1;"Morning drive: The Covid shot isn’t a vaccine. It’s gene therapy. Why is pharma, media &amp; the gov. changing definitions? https://t.co/Wsl2iisDGq"
1,38814E+18;0;"Want to see if your vaccine has done it’s job AND help people? I donated blood a few days after getting my 2nd dose and the test came back that I have the antibodies!! 

Please donate blood! You save 3 lives AND get a free antibody test <U+263A><U+FE0F><U+263A><U+FE0F><U+263A><U+FE0F><U+263A><U+FE0F> https://t.co/mVGZBG2UwE"
1,35832E+18;1;"Invest the hour watching this to save yourself and your loved ones from being a lab rat. Show this to everyone you know, and sign the petition, and DO NOT take part in the EXPERIMENTAL vaccines! Stand up!
The Stand | The Truth About the COVID-19 Vaccine https://t.co/k9jSXqUWnb"
1,36062E+18;1;Since the 'vaccines' do not actually qualify as to what a vaccine is, why are they calling it one?That's deliberate deception.These vax are gene therapy. If you don't get an adverse reaction when you first have it, you will have one later on. Autopsies can reveal why.
1,3879E+18;0;Just got my pfirst Pfizer shot about three hours ago. Pfeeling pfine pfor now. I'm sure my arm will hurt a while from now. But it's certainly worth it to #GetVaccinated
1,38813E+18;0;GETTING MY 1ST VACCINE TODAY  HEY
1,38713E+18;0;if you hit the follow button for that dog’s ig don’t worry about what’s in the vaccine
1,36056E+18;1;.@philmurphynj Force-injecting citizens with a fast-tracked, experimental, liability-free vaccine is unethical and unconstitutional. Medical mandates don't belong in a free society. Let each person choose how they care for their bodies. #nomandates #noforcedcovidvaccines
